order_id,agent_age,agent_rating,store_latitude,store_longitude,drop_latitude,drop_longitude,order_date,order_time,pickup_time,weather,traffic,vehicle,area,delivery_time,category,order_hour,time_slot,day_name,day_type,pickup_delay_mins,distance_km,distance_issue_flag,distance_category,slow_delivery_flag,rating_group
xmxk858003555,27,4.8,17.411028,78.329645,17.481028,78.399645,2022-03-27,22:10:00,22:20:00,Stormy,Low,Motorcycle,Metropolitan,75,Books,22.0,Night,Sunday,Weekend,10.0,10.76,0,Long,0,High
afvo875573851,25,4.1,12.978453,77.643685,13.018453,77.683685,2022-03-09,13:00:00,13:15:00,Cloudy,High,Scooter,Metropolitan,165,Home,13.0,Afternoon,Wednesday,Weekday,15.0,6.21,0,Medium,1,Good
qaou678877291,39,4.9,19.003517,72.82765,19.043517,72.86765,2022-03-30,15:25:00,15:35:00,Sunny,Medium,Motorcycle,Metropolitan,110,Home,15.0,Afternoon,Wednesday,Weekday,10.0,6.12,0,Medium,0,High
zbvh828569640,26,4.8,-22.569367,88.433187,22.629367,88.493187,2022-02-11,17:25:00,17:40:00,Sandstorms,Medium,Van,Metropolitan,110,Toys,17.0,Evening,Friday,Weekday,15.0,5025.87,1,Very Long,0,High
fxrc041321830,37,4.9,19.12663,72.829976,19.25663,72.959976,2022-03-14,21:10:00,21:15:00,Cloudy,Jam,Motorcycle,Metropolitan,215,Outdoors,21.0,Night,Monday,Weekday,5.0,19.88,0,Very Long,1,High
vhur861054289,34,4.4,21.170798,72.790489,21.240798,72.860489,2022-03-02,21:10:00,21:20:00,Stormy,Jam,Scooter,Metropolitan,210,Home,21.0,Night,Wednesday,Weekday,10.0,10.64,0,Long,1,Good
bvcl020699654,28,4.9,13.005801,80.250744,13.035801,80.280744,2022-03-07,22:00:00,22:05:00,Fog,Jam,Motorcycle,Urban,120,Shoes,22.0,Night,Monday,Weekday,5.0,4.66,0,Short,0,High
rksv810164124,35,4.9,15.574828,73.766883,15.604828,73.796883,2022-02-17,18:35:00,18:50:00,Sunny,Medium,Scooter,Urban,85,Apparel,18.0,Evening,Thursday,Weekday,15.0,4.63,0,Short,0,High
yzll907214610,25,4.7,10.006881,76.345397,10.056881,76.395397,2022-02-13,21:35:00,21:50:00,Sunny,Jam,Motorcycle,Urban,65,Outdoors,21.0,Night,Sunday,Weekend,15.0,7.8,0,Medium,0,High
pxbt681884524,35,5.0,0.0,0.0,0.09,0.09,2022-03-29,20:35:00,20:50:00,Cloudy,Jam,Motorcycle,Metropolitan,210,Kitchen,20.0,Evening,Tuesday,Weekday,15.0,14.15,0,Long,1,High
esin708005776,34,4.2,21.186438,72.794115,21.246438,72.854115,2022-03-15,22:30:00,22:45:00,Sandstorms,Low,Motorcycle,Metropolitan,150,Pet Supplies,22.0,Night,Tuesday,Weekday,15.0,9.12,0,Medium,0,Good
phve520765895,29,4.9,19.091458,72.827808,19.121458,72.857808,2022-03-09,23:50:00,23:55:00,Windy,Low,Scooter,Urban,15,Grocery,23.0,Night,Wednesday,Weekday,5.0,4.59,0,Short,0,High
pyrq396180688,32,4.7,-23.232357,77.429989,23.292357,77.489989,2022-02-15,23:25:00,23:30:00,Fog,Low,Motorcycle,Metropolitan,105,Clothing,23.0,Night,Tuesday,Weekday,5.0,5173.32,1,Very Long,0,High
jiub147386168,22,4.6,12.325461,76.632278,12.335461,76.642278,2022-03-17,11:00:00,11:15:00,Fog,Low,Van,Metropolitan,60,Outdoors,11.0,Morning,Thursday,Weekday,15.0,1.55,0,Short,0,High
ipgd274885415,34,4.2,12.933284,77.615428,12.983284,77.665428,2022-03-11,19:00:00,19:10:00,Cloudy,Medium,Motorcycle,Metropolitan,155,Books,19.0,Evening,Friday,Weekday,10.0,7.76,0,Medium,0,Good
izfs185562101,30,4.9,12.311072,76.654878,12.351072,76.694878,2022-03-03,15:25:00,15:30:00,Sandstorms,Medium,Scooter,Metropolitan,130,Shoes,15.0,Afternoon,Thursday,Weekday,5.0,6.22,0,Medium,0,High
phrf209613336,35,3.8,22.551084,88.354127,22.631084,88.434127,2022-02-16,18:55:00,19:00:00,Windy,Medium,Motorcycle,Metropolitan,165,Clothing,18.0,Evening,Wednesday,Weekday,5.0,12.11,0,Long,1,Average
ztlz425095350,23,4.6,22.725835,75.887648,22.815835,75.977648,2022-03-18,23:35:00,23:45:00,Windy,Low,Scooter,Other,50,Books,23.0,Night,Friday,Weekday,10.0,13.61,0,Long,0,High
uidk855403760,21,4.7,22.744648,75.894377,22.794648,75.944377,2022-03-28,20:10:00,20:15:00,Windy,Jam,Scooter,Urban,50,Pet Supplies,20.0,Evening,Monday,Weekday,5.0,7.56,0,Medium,0,High
saly328120213,26,4.7,23.359407,85.325055,23.469407,85.435055,2022-04-04,21:50:00,21:55:00,Sandstorms,Jam,Scooter,Metropolitan,120,Pet Supplies,21.0,Night,Monday,Weekday,5.0,16.6,0,Very Long,0,High
vche346279176,34,4.6,22.310526,73.170937,22.380526,73.240937,2022-03-18,19:00:00,19:10:00,Stormy,Medium,Motorcycle,Metropolitan,245,Cosmetics,19.0,Evening,Friday,Weekday,10.0,10.6,0,Long,1,High
rtjs942112368,36,4.8,15.585658,73.743606,15.645658,73.803606,2022-02-13,17:25:00,17:30:00,Windy,Medium,Scooter,Metropolitan,160,Electronics,17.0,Evening,Sunday,Weekend,5.0,9.26,0,Medium,0,High
hfmi009598753,27,4.5,13.066762,80.251865,13.106762,80.291865,2022-03-28,15:55:00,16:05:00,Fog,Medium,Motorcycle,Other,55,Pet Supplies,15.0,Afternoon,Monday,Weekday,10.0,6.21,0,Medium,0,Good
mfki943190551,32,4.2,26.849596,75.800512,26.929596,75.880512,2022-03-18,17:20:00,17:25:00,Cloudy,Medium,Scooter,Metropolitan,195,Home,17.0,Evening,Friday,Weekday,5.0,11.92,0,Long,1,Good
hpkl259149154,35,5.0,21.170798,72.790489,21.200798,72.820489,2022-03-24,18:25:00,18:35:00,Sandstorms,Medium,Motorcycle,Metropolitan,155,Toys,18.0,Evening,Thursday,Weekday,10.0,4.56,0,Short,0,High
bgjt967702294,22,4.5,17.450851,78.379347,17.510851,78.439347,2022-03-15,17:25:00,17:40:00,Windy,Medium,Motorcycle,Urban,135,Sports,17.0,Evening,Tuesday,Weekday,15.0,9.22,0,Medium,0,Good
qjaq707001062,20,4.4,22.547186,88.35068,22.557186,88.36068,2022-02-17,9:10:00,9:25:00,Sandstorms,Low,Motorcycle,Metropolitan,110,Outdoors,9.0,Morning,Thursday,Weekday,15.0,1.51,0,Short,0,Good
dvfy575977434,33,4.0,18.516216,73.842527,18.566216,73.892527,2022-04-03,22:20:00,22:30:00,Sandstorms,Low,Motorcycle,Metropolitan,165,Books,22.0,Night,Sunday,Weekend,10.0,7.66,0,Medium,1,Average
xrwp308007631,35,4.7,22.538999,88.322337,22.558999,88.342337,2022-02-11,9:40:00,9:45:00,Stormy,Low,Scooter,Urban,115,Shoes,9.0,Morning,Friday,Weekday,5.0,3.03,0,Short,0,High
qngj362513896,30,4.9,17.426228,78.407495,17.536228,78.517495,2022-03-06,22:40:00,22:50:00,Sandstorms,Low,Motorcycle,Metropolitan,110,Jewelry,22.0,Night,Sunday,Weekend,10.0,16.9,0,Very Long,0,High
qbir445463508,24,4.5,13.091809,80.219104,13.101809,80.229104,2022-04-03,9:50:00,9:55:00,Sandstorms,Low,Motorcycle,Metropolitan,125,Pet Supplies,9.0,Morning,Sunday,Weekend,5.0,1.55,0,Short,0,Good
qgjm131616185,29,4.9,21.173343,72.792731,21.283343,72.902731,2022-04-02,18:45:00,18:50:00,Windy,Medium,Scooter,Metropolitan,110,Outdoors,18.0,Evening,Saturday,Weekend,5.0,16.72,0,Very Long,0,High
pkay553361659,25,4.7,17.424114,78.347554,17.484114,78.407554,2022-04-01,18:50:00,19:05:00,Sunny,Medium,Motorcycle,Metropolitan,75,Sports,18.0,Evening,Friday,Weekday,15.0,9.22,0,Medium,0,High
lqzb779382333,25,4.6,11.006686,76.951736,11.086686,77.031736,2022-03-18,17:25:00,17:40:00,Stormy,Medium,Scooter,Urban,100,Shoes,17.0,Evening,Friday,Weekday,15.0,12.46,0,Long,0,High
zprz603673219,23,4.9,13.064181,80.236442,13.124181,80.296442,2022-04-01,17:40:00,17:55:00,Sandstorms,Medium,Scooter,Metropolitan,115,Pet Supplies,17.0,Evening,Friday,Weekday,15.0,9.31,0,Medium,0,High
hjrb537851412,26,4.4,0.0,0.0,0.03,0.03,2022-03-26,19:30:00,19:35:00,Cloudy,Jam,Scooter,Urban,165,Skincare,19.0,Evening,Saturday,Weekend,5.0,4.72,0,Short,1,Good
kqmw087328497,37,4.7,12.979166,77.640709,13.019166,77.680709,2022-04-05,13:40:00,13:55:00,Stormy,High,Scooter,Metropolitan,135,Clothing,13.0,Afternoon,Tuesday,Weekday,15.0,6.21,0,Medium,0,High
rknc232551350,31,4.8,18.636215,73.751081,18.666215,73.781081,2022-03-03,21:10:00,21:20:00,Sandstorms,Jam,Motorcycle,Metropolitan,150,Outdoors,21.0,Night,Thursday,Weekday,10.0,4.6,0,Short,0,High
olys803480694,35,4.7,26.479108,80.315042,26.619108,80.455042,2022-02-18,18:10:00,18:25:00,Sunny,Medium,Motorcycle,Urban,165,Toys,18.0,Evening,Friday,Weekday,15.0,20.89,0,Very Long,1,High
qqpa538200469,39,4.6,17.422819,78.449578,17.482819,78.509578,2022-03-28,20:40:00,20:50:00,Stormy,Jam,Motorcycle,Metropolitan,145,Clothing,20.0,Evening,Monday,Weekday,10.0,9.22,0,Medium,0,High
hpsq854377192,31,4.8,18.55144,73.804855,18.64144,73.894855,2022-03-25,22:00:00,22:15:00,Sunny,Jam,Motorcycle,Metropolitan,150,Snacks,22.0,Night,Friday,Weekday,15.0,13.79,0,Long,0,High
iday650356481,28,4.7,13.058616,80.264151,13.168616,80.374151,2022-04-06,22:10:00,22:15:00,Cloudy,Low,Motorcycle,Metropolitan,115,Home,22.0,Night,Wednesday,Weekday,5.0,17.07,0,Very Long,0,High
qhme838869298,31,4.5,18.53408,73.89852,18.60408,73.96852,2022-03-31,19:40:00,19:55:00,Windy,Jam,Motorcycle,Metropolitan,160,Apparel,19.0,Evening,Thursday,Weekday,15.0,10.73,0,Long,0,Good
esff809875836,36,4.8,12.326356,76.619103,12.396356,76.689103,2022-03-29,22:15:00,22:25:00,Stormy,Low,Motorcycle,Metropolitan,105,Sports,22.0,Night,Tuesday,Weekday,10.0,10.88,0,Long,0,High
tycr505017738,32,4.8,15.506205,73.766668,15.616205,73.876668,2022-02-18,17:55:00,18:00:00,Fog,Medium,Motorcycle,Metropolitan,155,Snacks,17.0,Evening,Friday,Weekday,5.0,16.98,0,Very Long,0,High
calb168820341,38,4.6,21.157729,72.768726,21.267729,72.878726,2022-03-12,23:20:00,23:25:00,Stormy,Low,Motorcycle,Metropolitan,105,Electronics,23.0,Night,Saturday,Weekend,5.0,16.72,0,Very Long,0,High
dsxz001526780,27,4.8,0.0,0.0,0.07,0.07,2022-03-06,20:15:00,20:30:00,Stormy,Jam,Scooter,Metropolitan,115,Clothing,20.0,Evening,Sunday,Weekend,15.0,11.01,0,Long,0,High
vkdn245245124,33,3.9,11.022169,76.999594,11.152169,77.129594,2022-03-20,21:45:00,21:55:00,Stormy,Jam,Motorcycle,Metropolitan,215,Toys,21.0,Night,Sunday,Weekend,10.0,20.25,0,Very Long,1,Average
hqso606774527,28,4.9,21.173493,72.801953,21.223493,72.851953,2022-03-17,23:10:00,23:25:00,Fog,Low,Scooter,Metropolitan,70,Outdoors,23.0,Night,Thursday,Weekday,15.0,7.6,0,Medium,0,High
fcds753940284,25,4.9,30.893081,75.821495,30.923081,75.851495,2022-02-11,22:45:00,22:50:00,Stormy,Low,Scooter,Urban,50,Jewelry,22.0,Night,Friday,Weekday,5.0,4.4,0,Short,0,High
hhgf382423446,29,4.9,13.081878,80.248519,13.091878,80.258519,2022-03-21,10:25:00,10:30:00,Fog,Low,Motorcycle,Metropolitan,95,Electronics,10.0,Morning,Monday,Weekday,5.0,1.55,0,Short,0,High
scym937171070,28,4.8,12.316967,76.603067,12.356967,76.643067,2022-03-09,12:10:00,12:20:00,Sunny,High,Scooter,Metropolitan,75,Cosmetics,12.0,Afternoon,Wednesday,Weekday,10.0,6.22,0,Medium,0,High
gcbu968079952,27,4.8,11.025083,77.015393,11.155083,77.145393,2022-03-02,19:35:00,19:50:00,Windy,Jam,Scooter,Metropolitan,130,Clothing,19.0,Evening,Wednesday,Weekday,15.0,20.25,0,Very Long,0,High
klaa611438200,20,4.7,17.450851,78.379347,17.470851,78.399347,2022-03-30,10:30:00,10:35:00,Cloudy,Low,Scooter,Metropolitan,70,Electronics,10.0,Morning,Wednesday,Weekday,5.0,3.07,0,Short,0,High
dbhr319109329,30,4.9,12.299524,76.64262,12.379524,76.72262,2022-04-06,23:20:00,23:25:00,Windy,Low,Scooter,Metropolitan,85,Pet Supplies,23.0,Night,Wednesday,Weekday,5.0,12.44,0,Long,0,High
lghb873988922,35,3.7,30.892978,75.821847,30.982978,75.911847,2022-02-14,0:00:00,0:10:00,Cloudy,Low,Van,Metropolitan,170,Books,0.0,Morning,Monday,Weekday,10.0,13.18,0,Long,1,Average
hmnx586136844,33,4.8,11.024839,77.007003,11.064839,77.047003,2022-03-30,12:15:00,12:30:00,Stormy,High,Scooter,Metropolitan,135,Outdoors,12.0,Afternoon,Wednesday,Weekday,15.0,6.23,0,Medium,0,High
opxs086805462,36,4.2,19.866969,75.318894,19.936969,75.388894,2022-02-16,18:15:00,18:20:00,Fog,Medium,Motorcycle,Urban,175,Sports,18.0,Evening,Wednesday,Weekday,5.0,10.68,0,Long,1,Good
nonz248648105,28,4.6,26.910262,75.783013,27.040262,75.913013,2022-03-10,22:30:00,22:45:00,Cloudy,Low,Motorcycle,Metropolitan,140,Jewelry,22.0,Night,Thursday,Weekday,15.0,19.36,0,Very Long,0,High
ofud731635654,34,4.6,11.000762,76.981876,11.110762,77.091876,2022-03-02,23:00:00,23:10:00,Sunny,Low,Motorcycle,Urban,115,Apparel,23.0,Night,Wednesday,Weekday,10.0,17.14,0,Very Long,0,High
xjuc279059590,35,4.8,12.978453,77.643685,12.988453,77.653685,2022-03-15,11:20:00,11:35:00,Cloudy,High,Scooter,Metropolitan,145,Cosmetics,11.0,Morning,Tuesday,Weekday,15.0,1.55,0,Short,0,High
uwqb398128971,38,4.9,23.184992,77.417227,23.314992,77.547227,2022-02-18,23:25:00,23:40:00,Windy,Low,Scooter,Metropolitan,90,Pet Supplies,23.0,Night,Friday,Weekday,15.0,19.63,0,Very Long,0,High
astx926504247,35,4.3,22.760072,75.892574,22.790072,75.922574,2022-03-28,23:40:00,23:55:00,Sandstorms,Low,Motorcycle,Metropolitan,110,Kitchen,23.0,Night,Monday,Weekday,15.0,4.54,0,Short,0,Good
cdsf910095361,34,4.5,23.39925,85.390464,23.44925,85.440464,2022-03-09,18:45:00,18:50:00,Cloudy,Medium,Motorcycle,Metropolitan,130,Electronics,18.0,Evening,Wednesday,Weekday,5.0,7.55,0,Medium,0,Good
rccw968438872,31,4.7,11.024839,77.007003,11.074839,77.057003,2022-03-30,21:00:00,21:15:00,Fog,Jam,Motorcycle,Metropolitan,155,Clothing,21.0,Night,Wednesday,Weekday,15.0,7.79,0,Medium,0,High
brae458636227,37,4.9,22.308096,73.167753,22.328096,73.187753,2022-03-19,8:35:00,8:50:00,Stormy,Low,Motorcycle,Metropolitan,105,Cosmetics,8.0,Morning,Saturday,Weekend,15.0,3.03,0,Short,0,High
gwpu217646367,25,4.9,12.986047,80.218114,13.056047,80.288114,2022-03-06,18:00:00,18:15:00,Cloudy,Medium,Motorcycle,Urban,160,Snacks,18.0,Evening,Sunday,Weekend,15.0,10.87,0,Long,0,High
yupx335454580,27,4.5,18.533811,73.899315,18.583811,73.949315,2022-03-05,22:00:00,22:10:00,Stormy,Jam,Motorcycle,Metropolitan,100,Apparel,22.0,Night,Saturday,Weekend,10.0,7.66,0,Medium,0,Good
svtu612603497,32,4.7,22.308096,73.167753,22.348096,73.207753,2022-03-17,15:15:00,15:20:00,Sunny,Medium,Scooter,Metropolitan,110,Cosmetics,15.0,Afternoon,Thursday,Weekday,5.0,6.06,0,Medium,0,High
pnix530833299,26,4.3,22.308096,73.167753,22.338096,73.197753,2022-03-05,19:30:00,19:45:00,Cloudy,Jam,Scooter,Metropolitan,165,Shoes,19.0,Evening,Saturday,Weekend,15.0,4.54,0,Short,1,Good
dahf937969365,20,4.6,0.0,0.0,0.05,0.05,2022-02-15,22:25:00,22:30:00,Fog,Low,Motorcycle,Metropolitan,50,Jewelry,22.0,Night,Tuesday,Weekday,5.0,7.86,0,Medium,0,High
kjzp614797592,26,4.6,11.022477,76.995667,11.052477,77.025667,2022-03-24,18:15:00,18:25:00,Windy,Medium,Motorcycle,Urban,140,Toys,18.0,Evening,Thursday,Weekday,10.0,4.67,0,Short,0,High
zqwb164450398,27,4.4,22.5491,88.400467,22.5591,88.410467,2022-02-15,8:45:00,8:55:00,Stormy,Low,Motorcycle,Urban,100,Jewelry,8.0,Morning,Tuesday,Weekday,10.0,1.51,0,Short,0,Good
sadi419274790,20,4.8,26.49095,80.318656,26.50095,80.328656,2022-02-11,9:30:00,9:45:00,Windy,Low,Scooter,Metropolitan,70,Home,9.0,Morning,Friday,Weekday,15.0,1.49,0,Short,0,High
yzsa326792913,22,4.7,19.178321,72.834715,19.238321,72.894715,2022-04-05,21:10:00,21:20:00,Cloudy,Jam,Motorcycle,Metropolitan,110,Snacks,21.0,Night,Tuesday,Weekday,10.0,9.18,0,Medium,0,High
kywe728257104,27,4.6,12.297954,76.665169,12.407954,76.775169,2022-04-02,19:40:00,19:50:00,Stormy,Jam,Scooter,Metropolitan,85,Clothing,19.0,Evening,Saturday,Weekend,10.0,17.1,0,Very Long,0,High
idfv738709167,33,4.5,21.175104,72.804342,21.215104,72.844342,2022-03-30,16:00:00,16:15:00,Sandstorms,Medium,Motorcycle,Metropolitan,145,Shoes,16.0,Afternoon,Wednesday,Weekday,15.0,6.08,0,Medium,0,Good
ynfe306777020,27,4.5,26.913483,75.803139,26.963483,75.853139,2022-03-30,20:25:00,20:35:00,Sunny,Jam,Scooter,Metropolitan,55,Toys,20.0,Evening,Wednesday,Weekday,10.0,7.45,0,Medium,0,Good
ptkc613715537,34,4.1,19.065838,72.832658,19.145838,72.912658,2022-03-23,18:55:00,19:00:00,Windy,Medium,Motorcycle,Metropolitan,175,Kitchen,18.0,Evening,Wednesday,Weekday,5.0,12.24,0,Long,1,Good
jxwc345143950,39,4.0,18.636215,73.751081,18.766215,73.881081,2022-03-04,21:30:00,21:35:00,Sandstorms,Jam,Motorcycle,Metropolitan,190,Home,21.0,Night,Friday,Weekday,5.0,19.91,0,Very Long,1,Average
scqn442664828,31,4.0,19.065838,72.832658,19.075838,72.842658,2022-03-09,10:40:00,10:45:00,Sandstorms,Low,Motorcycle,Urban,130,Toys,10.0,Morning,Wednesday,Weekday,5.0,1.53,0,Short,0,Average
tadx179731533,21,4.7,19.091458,72.827808,19.171458,72.907808,2022-03-04,23:25:00,23:35:00,Stormy,Low,Motorcycle,Urban,110,Home,23.0,Night,Friday,Weekday,10.0,12.24,0,Long,0,High
gumj457739860,27,4.2,18.56245,73.916619,18.62245,73.976619,2022-03-15,21:25:00,21:35:00,Windy,Jam,Motorcycle,Urban,170,Sports,21.0,Night,Tuesday,Weekday,10.0,9.19,0,Medium,1,Good
sjlw655700130,21,4.7,17.431477,78.40035,17.511477,78.48035,2022-03-06,22:45:00,22:55:00,Sandstorms,Low,Motorcycle,Metropolitan,80,Clothing,22.0,Night,Sunday,Weekend,10.0,12.29,0,Long,0,High
ywwa373423687,23,4.9,22.753839,75.897429,22.803839,75.947429,2022-03-19,23:10:00,23:20:00,Sandstorms,Low,Motorcycle,Other,90,Snacks,23.0,Night,Saturday,Weekend,10.0,7.56,0,Medium,0,High
bauu814808629,24,4.6,23.333017,85.3172,23.343017,85.3272,2022-03-03,9:25:00,9:35:00,Cloudy,Low,Motorcycle,Metropolitan,105,Shoes,9.0,Morning,Thursday,Weekday,10.0,1.51,0,Short,0,High
pefv219257003,33,4.4,19.874449,75.360232,19.944449,75.430232,2022-02-16,18:25:00,18:35:00,Stormy,Medium,Motorcycle,Metropolitan,170,Toys,18.0,Evening,Wednesday,Weekday,10.0,10.68,0,Long,1,Good
crzx125963164,35,4.1,13.058616,80.264151,13.088616,80.294151,2022-03-17,20:00:00,20:15:00,Fog,Jam,Motorcycle,Metropolitan,155,Electronics,20.0,Evening,Thursday,Weekday,15.0,4.66,0,Short,0,Good
zcrq496382439,36,4.7,11.022298,76.998349,11.112298,77.088349,2022-03-08,17:45:00,17:50:00,Cloudy,Medium,Motorcycle,Metropolitan,205,Skincare,17.0,Evening,Tuesday,Weekday,5.0,14.02,0,Long,1,High
uyzf268978948,39,4.1,0.0,0.0,0.09,0.09,2022-03-04,21:30:00,21:45:00,Sandstorms,Jam,Motorcycle,Metropolitan,175,Pet Supplies,21.0,Night,Friday,Weekday,15.0,14.15,0,Long,1,Good
gurs540143640,33,4.9,26.483042,80.317833,26.623042,80.457833,2022-02-16,18:00:00,18:10:00,Windy,Medium,Motorcycle,Urban,150,Skincare,18.0,Evening,Wednesday,Weekday,10.0,20.89,0,Very Long,0,High
xqrz399127317,28,4.6,23.371292,85.327872,23.431292,85.387872,2022-03-26,23:00:00,23:15:00,Cloudy,Low,Motorcycle,Metropolitan,115,Skincare,23.0,Night,Saturday,Weekend,15.0,9.06,0,Medium,0,High
pfhf732808714,32,4.9,12.352058,76.60665,12.432058,76.68665,2022-03-06,19:00:00,19:10:00,Sunny,Medium,Van,Metropolitan,110,Clothing,19.0,Evening,Sunday,Weekend,10.0,12.43,0,Long,0,High
zcka719558142,21,4.6,26.905287,75.794592,26.995287,75.884592,2022-03-23,19:35:00,19:40:00,Fog,Jam,Scooter,Urban,39,Grocery,19.0,Evening,Wednesday,Weekday,5.0,13.41,0,Long,0,High
uttk318649008,31,4.8,13.005801,80.250744,13.115801,80.360744,2022-03-18,17:15:00,17:30:00,Stormy,Medium,Motorcycle,Metropolitan,140,Home,17.0,Evening,Friday,Weekday,15.0,17.08,0,Very Long,0,High
qwyo096760804,26,4.8,13.044694,80.26147,13.074694,80.29147,2022-03-03,22:10:00,22:15:00,Sandstorms,Low,Motorcycle,Metropolitan,80,Skincare,22.0,Night,Thursday,Weekday,5.0,4.66,0,Short,0,High
jdky200382456,38,4.5,13.005801,80.250744,13.115801,80.360744,2022-03-25,20:10:00,20:25:00,Stormy,Jam,Van,Metropolitan,165,Skincare,20.0,Evening,Friday,Weekday,15.0,17.08,0,Very Long,1,Good
jqcv295287704,25,4.5,21.157729,72.768726,21.187729,72.798726,2022-03-07,23:40:00,23:50:00,Stormy,Low,Scooter,Metropolitan,95,Skincare,23.0,Night,Monday,Weekday,10.0,4.56,0,Short,0,Good
pnpw870335188,23,4.5,30.366322,78.070453,30.376322,78.080453,2022-02-13,11:55:00,12:05:00,Fog,High,Motorcycle,Metropolitan,145,Apparel,11.0,Morning,Sunday,Weekend,10.0,1.47,0,Short,0,Good
tpfm321203594,15,1.0,-13.091809,80.219104,13.111809,80.239104,2022-03-03,NaN,11:50:00,Unknown,Unknown,Scooter,Metropolitan,165,Apparel,,Unknown,Thursday,Weekday,,2913.71,1,Very Long,1,Low
qkal192442710,24,4.4,30.890184,75.829615,30.900184,75.839615,2022-02-11,9:45:00,9:50:00,Windy,Low,Motorcycle,Metropolitan,135,Cosmetics,9.0,Morning,Friday,Weekday,5.0,1.47,0,Short,0,Good
qcxk010516843,30,5.0,17.428294,78.404423,17.518294,78.494423,2022-04-02,23:30:00,23:35:00,Sunny,Low,Motorcycle,Metropolitan,110,Pet Supplies,23.0,Night,Saturday,Weekend,5.0,13.83,0,Long,0,High
xxzv102261517,20,4.7,26.90294,75.793007,27.01294,75.903007,2022-03-20,18:55:00,19:05:00,Sunny,Medium,Motorcycle,Urban,130,Clothing,18.0,Evening,Sunday,Weekend,10.0,16.39,0,Very Long,0,High
ujpg521316957,30,4.8,21.160522,72.771477,21.220522,72.831477,2022-03-24,21:45:00,22:00:00,Stormy,Jam,Van,Metropolitan,150,Apparel,21.0,Night,Thursday,Weekday,15.0,9.12,0,Medium,0,High
tscp237974568,25,4.6,0.0,0.0,0.06,0.06,2022-03-17,22:10:00,22:25:00,Cloudy,Low,Motorcycle,Urban,60,Electronics,22.0,Night,Thursday,Weekday,15.0,9.44,0,Medium,0,High
avku323806782,34,4.9,11.02091,76.940432,11.04091,76.960432,2022-03-13,9:45:00,10:00:00,Sunny,Low,Scooter,Metropolitan,55,Skincare,9.0,Morning,Sunday,Weekend,15.0,3.12,0,Short,0,High
vuxs315227266,33,4.7,22.751857,75.866699,22.801857,75.916699,2022-03-21,21:45:00,22:00:00,Sandstorms,Jam,Scooter,Metropolitan,155,Electronics,21.0,Night,Monday,Weekday,15.0,7.56,0,Medium,0,High
qgcq534098101,37,4.9,26.956431,75.776649,26.976431,75.796649,2022-03-30,10:25:00,10:30:00,Fog,Low,Scooter,Metropolitan,90,Books,10.0,Morning,Wednesday,Weekday,5.0,2.98,0,Short,0,High
kyju467947623,28,4.4,17.458998,78.500366,17.498998,78.540366,2022-03-01,13:10:00,13:20:00,Cloudy,High,Motorcycle,Metropolitan,170,Skincare,13.0,Afternoon,Tuesday,Weekday,10.0,6.15,0,Medium,1,Good
fteg788909349,37,4.5,0.0,0.0,0.01,0.01,2022-02-11,11:45:00,12:00:00,Sunny,High,Motorcycle,Metropolitan,105,Outdoors,11.0,Morning,Friday,Weekday,15.0,1.57,0,Short,0,Good
ancy162175479,22,4.6,12.325461,76.632278,12.455461,76.762278,2022-04-04,17:35:00,17:45:00,Cloudy,Medium,Motorcycle,Metropolitan,175,Skincare,17.0,Evening,Monday,Weekday,10.0,20.21,0,Very Long,1,High
tkqj496135719,35,4.4,22.727021,75.884167,22.737021,75.894167,2022-03-26,11:35:00,11:45:00,Stormy,High,Scooter,Metropolitan,155,Cosmetics,11.0,Morning,Saturday,Weekend,10.0,1.51,0,Short,0,Good
zoev253231770,36,4.8,11.003669,76.976494,11.083669,77.056494,2022-03-31,20:25:00,20:30:00,Sandstorms,Jam,Scooter,Other,145,Kitchen,20.0,Evening,Thursday,Weekday,5.0,12.46,0,Long,0,High
tjmc343061119,35,4.0,13.058616,80.264151,13.098616,80.304151,2022-04-05,14:40:00,14:50:00,Sandstorms,High,Motorcycle,Metropolitan,215,Pet Supplies,14.0,Afternoon,Tuesday,Weekday,10.0,6.21,0,Medium,1,Average
lobj957668472,31,4.4,12.978453,77.643685,13.008453,77.673685,2022-03-17,19:20:00,19:30:00,Sandstorms,Jam,Motorcycle,Metropolitan,155,Shoes,19.0,Evening,Thursday,Weekday,10.0,4.66,0,Short,0,Good
jhfw340806139,36,4.8,12.972161,77.596014,13.062161,77.686014,2022-03-20,19:00:00,19:15:00,Windy,Medium,Motorcycle,Metropolitan,120,Jewelry,19.0,Evening,Sunday,Weekend,15.0,13.97,0,Long,0,High
kfwy339732647,29,5.0,0.0,0.0,0.11,0.11,2022-03-16,20:55:00,21:10:00,Sunny,Jam,Motorcycle,Urban,75,Toys,20.0,Evening,Wednesday,Weekday,15.0,17.3,0,Very Long,0,High
vjbr614284243,36,4.7,13.058616,80.264151,13.148616,80.354151,2022-04-02,21:55:00,22:05:00,Windy,Jam,Motorcycle,Metropolitan,205,Snacks,21.0,Night,Saturday,Weekend,10.0,13.97,0,Long,1,High
undi126930599,29,4.6,21.157729,72.768726,21.177729,72.788726,2022-03-30,9:40:00,9:45:00,Stormy,Low,Scooter,Urban,15,Grocery,9.0,Morning,Wednesday,Weekday,5.0,3.04,0,Short,0,High
