order_id,agent_age,agent_rating,store_latitude,store_longitude,drop_latitude,drop_longitude,order_date,order_time,pickup_time,weather,traffic,vehicle,area,delivery_time,category,order_day,order_month,is_weekend,order_hour,pickup_delay_mins,distance_km,distance_issue_flag,distance_category,peak_hour_flag,rating_group,slow_delivery_flag
ahdh109028472,29,4.6,11.001753,76.986241,11.081753,77.066241,2022-03-10,18:45:00,18:55:00,Windy,Medium,Motorcycle,Metropolitian,33,Grocery,Thursday,3,False,18.0,10.0,12.46,0,Long,Peak Hour,Medium Rating,0
xhwy963611758,37,4.8,11.025083,77.015393,11.045083,77.035393,2022-03-01,12:00:00,12:05:00,Windy,High,Scooter,Urban,135,Jewelry,Tuesday,3,False,12.0,5.0,3.12,0,Short,Non-Peak Hour,High Rating,0
fukk372468471,24,4.8,12.284747,76.625861,12.414747,76.755861,2022-03-16,23:55:00,0:05:00,Cloudy,Low,Scooter,Metropolitian,120,Books,Wednesday,3,False,23.0,,20.21,0,Very Long,Non-Peak Hour,High Rating,0
zgbo829657769,32,4.0,11.025083,77.015393,11.075083,77.065393,2022-03-09,23:00:00,23:10:00,Stormy,Low,Motorcycle,Metropolitian,110,Toys,Wednesday,3,False,23.0,10.0,7.79,0,Medium,Non-Peak Hour,Low Rating,0
jfio752321931,33,4.6,21.183434,72.814492,21.213434,72.844492,2022-03-15,19:35:00,19:50:00,Sunny,Jam,Scooter,Metropolitian,120,Cosmetics,Tuesday,3,False,19.0,15.0,4.56,0,Short,Peak Hour,Medium Rating,0
lffl176790924,39,4.7,26.849596,75.800512,26.889596,75.840512,2022-04-01,16:50:00,17:05:00,Windy,Medium,Motorcycle,Metropolitian,155,Toys,Friday,4,False,16.0,15.0,5.96,0,Medium,Non-Peak Hour,Medium Rating,0
xqvd696788044,36,4.7,21.160437,72.774209,21.200437,72.814209,2022-03-17,13:55:00,14:00:00,Sunny,High,Scooter,Urban,75,Skincare,Thursday,3,False,13.0,5.0,6.08,0,Medium,Non-Peak Hour,Medium Rating,0
wmsr895037332,31,4.5,18.530963,73.828972,18.580963,73.878972,2022-03-30,21:35:00,21:40:00,Sandstorms,Jam,Scooter,Metropolitian,140,Home,Wednesday,3,False,21.0,5.0,7.66,0,Medium,Peak Hour,Medium Rating,0
oiid246093342,26,4.9,11.024839,77.007003,11.134839,77.117003,2022-04-02,22:45:00,22:50:00,Windy,Low,Motorcycle,Metropolitian,50,Pet Supplies,Saturday,4,True,22.0,5.0,17.14,0,Very Long,Peak Hour,High Rating,0
psij874965481,26,4.8,26.483672,80.320708,26.493672,80.330708,2022-02-13,10:40:00,10:50:00,Sandstorms,Low,Scooter,Urban,90,Clothing,Sunday,2,True,10.0,10.0,1.49,0,Short,Non-Peak Hour,High Rating,0
lntc114820594,29,4.9,26.911927,75.797282,26.931927,75.817282,2022-03-15,9:25:00,9:35:00,Sunny,Low,Motorcycle,Urban,85,Shoes,Tuesday,3,False,9.0,10.0,2.98,0,Short,Non-Peak Hour,High Rating,0
dpmh609073015,22,4.8,11.008638,76.984311,11.028638,77.004311,2022-03-09,9:15:00,9:20:00,Stormy,Low,Scooter,Metropolitian,15,Grocery,Wednesday,3,False,9.0,5.0,3.12,0,Short,Non-Peak Hour,High Rating,0
jzax176563553,26,4.9,10.028047,76.310019,10.068047,76.350019,2022-02-13,14:25:00,14:40:00,Sandstorms,High,Scooter,Metropolitian,75,Apparel,Sunday,2,True,14.0,15.0,6.24,0,Medium,Non-Peak Hour,High Rating,0
yrtj442013851,33,4.8,22.307898,73.167788,22.417898,73.277788,2022-03-02,17:55:00,18:10:00,Sandstorms,Medium,Scooter,Urban,110,Apparel,Wednesday,3,False,17.0,15.0,16.66,0,Very Long,Peak Hour,High Rating,0
gmfa344531007,25,4.4,9.966783,76.242981,9.976783,76.252981,2022-02-15,9:00:00,9:05:00,Sandstorms,Low,Motorcycle,Urban,95,Outdoors,Tuesday,2,False,9.0,5.0,1.56,0,Short,Non-Peak Hour,Low Rating,0
qbmu482414626,29,4.7,21.157729,72.768726,21.167729,72.778726,2022-03-09,9:50:00,9:55:00,Stormy,Low,Motorcycle,Metropolitian,13,Grocery,Wednesday,3,False,9.0,5.0,1.52,0,Short,Non-Peak Hour,Medium Rating,0
kcvt572161541,37,4.8,26.892312,75.806896,26.912312,75.826896,2022-03-11,9:20:00,9:25:00,Cloudy,Low,Van,Urban,80,Snacks,Friday,3,False,9.0,5.0,2.98,0,Short,Non-Peak Hour,High Rating,0
nken639878144,37,3.1,0.0,0.0,0.08,0.08,2022-03-12,0:00:00,0:15:00,Sunny,Low,Motorcycle,Metropolitian,155,Jewelry,Saturday,3,True,0.0,15.0,12.58,0,Long,Non-Peak Hour,Low Rating,0
flgp305048499,32,4.2,26.49095,80.318656,26.53095,80.358656,2022-02-13,12:10:00,12:20:00,Sandstorms,High,Motorcycle,Metropolitian,230,Pet Supplies,Sunday,2,True,12.0,10.0,5.97,0,Medium,Non-Peak Hour,Low Rating,1
pofh797251664,25,4.8,26.471529,80.313458,26.601529,80.443458,2022-02-12,18:25:00,18:40:00,Stormy,Medium,Motorcycle,Metropolitian,105,Toys,Saturday,2,True,18.0,15.0,19.4,0,Very Long,Peak Hour,High Rating,0
alyn286841013,31,5.0,21.173343,72.792731,21.233343,72.852731,2022-03-03,22:30:00,22:35:00,Cloudy,Low,Van,Urban,90,Outdoors,Thursday,3,False,22.0,5.0,9.12,0,Medium,Peak Hour,High Rating,0
usar196039710,30,4.7,12.323194,76.630583,12.333194,76.640583,2022-03-17,10:30:00,10:35:00,Sandstorms,Low,Motorcycle,Metropolitian,145,Skincare,Thursday,3,False,10.0,5.0,1.55,0,Short,Non-Peak Hour,Medium Rating,0
dkqh431772012,23,4.9,13.044694,80.26147,13.134694,80.35147,2022-03-10,23:25:00,23:35:00,Windy,Low,Motorcycle,Metropolitian,115,Books,Thursday,3,False,23.0,10.0,13.97,0,Long,Non-Peak Hour,High Rating,0
jlet363874990,29,4.6,12.325461,76.632278,12.415461,76.722278,2022-03-06,18:55:00,19:10:00,Cloudy,Medium,Motorcycle,Metropolitian,170,Clothing,Sunday,3,True,18.0,15.0,13.99,0,Long,Peak Hour,Medium Rating,1
jynv187159234,36,4.6,18.546947,73.900626,18.616947,73.970626,2022-03-08,20:40:00,20:45:00,Windy,Jam,Motorcycle,Urban,135,Skincare,Tuesday,3,False,20.0,5.0,10.72,0,Long,Peak Hour,Medium Rating,0
sqrx181011887,28,4.8,23.369746,85.33982,23.389746,85.35982,2022-03-07,9:40:00,9:45:00,Fog,Low,Van,Metropolitian,14,Grocery,Monday,3,False,9.0,5.0,3.02,0,Short,Non-Peak Hour,High Rating,0
tlrb544268979,22,5.0,23.351489,85.324253,23.461489,85.434253,2022-03-31,22:00:00,22:15:00,Cloudy,Jam,Scooter,Metropolitian,150,Home,Thursday,3,False,22.0,15.0,16.6,0,Very Long,Peak Hour,High Rating,0
lomp628576519,23,4.4,18.593481,73.785901,18.663481,73.855901,2022-03-16,18:00:00,18:10:00,Fog,Medium,Motorcycle,Urban,180,Cosmetics,Wednesday,3,False,18.0,10.0,10.72,0,Long,Peak Hour,Low Rating,1
beil603650246,36,4.8,11.025083,77.015393,11.095083,77.085393,2022-03-31,23:40:00,23:55:00,Sandstorms,Low,Scooter,Other,105,Snacks,Thursday,3,False,23.0,15.0,10.91,0,Long,Non-Peak Hour,High Rating,0
tlgd068015617,20,4.8,21.160437,72.774209,21.240437,72.854209,2022-03-31,18:20:00,18:25:00,Windy,Medium,Motorcycle,Other,100,Skincare,Thursday,3,False,18.0,5.0,12.16,0,Long,Peak Hour,High Rating,0
qsoo111433852,23,4.8,17.433809,78.386744,17.463809,78.416744,2022-04-01,22:45:00,22:55:00,Cloudy,Low,Motorcycle,Other,22,Grocery,Friday,4,False,22.0,10.0,4.61,0,Short,Peak Hour,High Rating,0
efah855721862,24,4.9,27.160832,78.011608,27.210832,78.061608,2022-02-13,22:00:00,22:15:00,Fog,Jam,Van,Urban,170,Clothing,Sunday,2,True,22.0,15.0,7.44,0,Medium,Peak Hour,High Rating,1
twjg019314332,21,5.0,21.175104,72.804342,21.255104,72.884342,2022-04-06,23:30:00,23:35:00,Fog,Low,Scooter,Urban,120,Toys,Wednesday,4,False,23.0,5.0,12.16,0,Long,Non-Peak Hour,High Rating,0
pyoq177938869,25,4.9,22.761226,75.887522,22.891226,76.017522,2022-04-02,21:45:00,21:50:00,Stormy,Jam,Scooter,Metropolitian,145,Sports,Saturday,4,True,21.0,5.0,19.66,0,Very Long,Peak Hour,High Rating,0
xlds551771026,28,4.8,19.12663,72.829976,19.23663,72.939976,2022-04-02,20:45:00,21:00:00,Cloudy,Jam,Motorcycle,Metropolitian,240,Kitchen,Saturday,4,True,20.0,15.0,16.82,0,Very Long,Peak Hour,High Rating,1
lwbz412653370,39,4.8,0.0,0.0,0.04,0.04,2022-03-26,13:30:00,13:40:00,Sunny,High,Motorcycle,Metropolitian,75,Apparel,Saturday,3,True,13.0,10.0,6.29,0,Medium,Non-Peak Hour,High Rating,0
sndi566182365,30,4.8,13.066762,80.251865,13.146762,80.331865,2022-03-02,21:50:00,22:00:00,Sunny,Jam,Scooter,Metropolitian,90,Shoes,Wednesday,3,False,21.0,10.0,12.42,0,Long,Peak Hour,High Rating,0
xdnf738554381,26,4.6,0.0,0.0,0.09,0.09,2022-02-16,20:00:00,20:10:00,Stormy,Jam,Motorcycle,Metropolitian,195,Pet Supplies,Wednesday,2,False,20.0,10.0,14.15,0,Long,Peak Hour,Medium Rating,1
pgcs005533836,38,4.1,22.310329,73.169083,22.330329,73.189083,2022-03-17,11:25:00,11:30:00,Fog,High,Scooter,Metropolitian,175,Kitchen,Thursday,3,False,11.0,5.0,3.03,0,Short,Non-Peak Hour,Low Rating,1
mdje644704980,32,4.7,19.003517,72.82765,19.043517,72.86765,2022-03-09,13:00:00,13:05:00,Fog,High,Motorcycle,Metropolitian,130,Books,Wednesday,3,False,13.0,5.0,6.12,0,Medium,Non-Peak Hour,Medium Rating,0
nypq317010968,22,5.0,12.326356,76.619103,12.386356,76.679103,2022-04-05,18:50:00,18:55:00,Fog,Medium,Motorcycle,Metropolitian,18,Grocery,Tuesday,4,False,18.0,5.0,9.33,0,Medium,Peak Hour,High Rating,0
mvji004644725,22,4.9,18.516216,73.842527,18.576216,73.902527,2022-04-01,21:45:00,21:55:00,Windy,Jam,Scooter,Metropolitian,145,Home,Friday,4,False,21.0,10.0,9.19,0,Medium,Peak Hour,High Rating,0
caej533399609,23,4.8,10.028047,76.310019,10.098047,76.380019,2022-02-18,21:40:00,21:55:00,Windy,Jam,Scooter,Urban,145,Electronics,Friday,2,False,21.0,15.0,10.92,0,Long,Peak Hour,High Rating,0
mutv021663609,34,4.8,12.935662,77.61413,12.965662,77.64413,2022-04-03,21:40:00,21:45:00,Windy,Jam,Motorcycle,Metropolitian,140,Cosmetics,Sunday,4,True,21.0,5.0,4.66,0,Short,Peak Hour,High Rating,0
yqpi341193229,29,4.7,19.888716,75.321461,19.928716,75.361461,2022-02-11,13:55:00,14:05:00,Sandstorms,High,Scooter,Metropolitian,130,Pet Supplies,Friday,2,False,13.0,10.0,6.11,0,Medium,Non-Peak Hour,Medium Rating,0
tvzp720099796,22,4.8,21.149569,72.772697,21.279569,72.902697,2022-03-31,22:15:00,22:20:00,Windy,Low,Motorcycle,Metropolitian,90,Shoes,Thursday,3,False,22.0,5.0,19.76,0,Very Long,Peak Hour,High Rating,0
acor490308699,36,4.8,11.016298,76.972076,11.066298,77.022076,2022-03-13,18:50:00,19:00:00,Fog,Medium,Scooter,Metropolitian,75,Home,Sunday,3,True,18.0,10.0,7.79,0,Medium,Peak Hour,High Rating,0
cqbt737794959,29,4.5,23.39925,85.390464,23.52925,85.520464,2022-03-27,20:30:00,20:40:00,Windy,Jam,Scooter,Metropolitian,75,Shoes,Sunday,3,True,20.0,10.0,19.62,0,Very Long,Peak Hour,Medium Rating,0
rild055655296,28,4.7,17.455894,78.375467,17.535894,78.455467,2022-03-27,19:25:00,19:40:00,Sandstorms,Jam,Motorcycle,Urban,80,Jewelry,Sunday,3,True,19.0,15.0,12.29,0,Long,Peak Hour,Medium Rating,0
dirq626296048,24,4.6,17.451976,78.385883,17.531976,78.465883,2022-03-08,17:45:00,18:00:00,Windy,Medium,Motorcycle,Metropolitian,125,Outdoors,Tuesday,3,False,17.0,15.0,12.29,0,Long,Peak Hour,Medium Rating,0
xajf741917391,32,4.5,0.0,0.0,0.06,0.06,2022-03-09,20:30:00,20:40:00,Cloudy,Jam,Motorcycle,Metropolitian,25,Grocery,Wednesday,3,False,20.0,10.0,9.44,0,Medium,Peak Hour,Medium Rating,0
sowl464132416,30,4.8,12.978453,77.643685,13.048453,77.713685,2022-03-16,22:30:00,22:45:00,Fog,Low,Motorcycle,Metropolitian,220,Cosmetics,Wednesday,3,False,22.0,15.0,10.87,0,Long,Peak Hour,High Rating,1
zeki801294752,31,4.5,19.121999,72.908493,19.161999,72.948493,2022-03-13,13:15:00,13:30:00,Cloudy,High,Motorcycle,Urban,130,Skincare,Sunday,3,True,13.0,15.0,6.12,0,Medium,Non-Peak Hour,Medium Rating,0
gftv872792750,34,4.6,18.539299,73.897902,18.649299,74.007902,2022-03-29,21:15:00,21:20:00,Fog,Jam,Van,Metropolitian,240,Clothing,Tuesday,3,False,21.0,5.0,16.85,0,Very Long,Peak Hour,Medium Rating,1
gztf197987704,30,4.3,19.874103,75.368419,19.884103,75.378419,2022-02-17,9:25:00,9:35:00,Stormy,Low,Motorcycle,Metropolitian,130,Shoes,Thursday,2,False,9.0,10.0,1.53,0,Short,Non-Peak Hour,Low Rating,0
knjo109617759,37,4.1,0.0,0.0,0.01,0.01,2022-02-13,11:45:00,11:50:00,Cloudy,High,Van,Metropolitian,165,Outdoors,Sunday,2,True,11.0,5.0,1.57,0,Short,Non-Peak Hour,Low Rating,1
znms764899471,24,4.8,26.910262,75.783013,26.990262,75.863013,2022-03-10,23:00:00,23:10:00,Sandstorms,Low,Motorcycle,Metropolitian,105,Clothing,Thursday,3,False,23.0,10.0,11.92,0,Long,Non-Peak Hour,High Rating,0
xfcl665383824,35,3.7,12.935662,77.61413,13.025662,77.70413,2022-03-16,19:15:00,19:25:00,Stormy,Jam,Scooter,Metropolitian,190,Books,Wednesday,3,False,19.0,10.0,13.97,0,Long,Peak Hour,Low Rating,1
aqij204077941,38,4.9,0.0,0.0,0.07,0.07,2022-03-29,19:45:00,19:55:00,Cloudy,Jam,Scooter,Metropolitian,240,Pet Supplies,Tuesday,3,False,19.0,10.0,11.01,0,Long,Peak Hour,High Rating,1
votu077930849,26,4.9,18.536562,73.896485,18.626562,73.986485,2022-03-23,20:50:00,21:00:00,Fog,Jam,Scooter,Metropolitian,190,Apparel,Wednesday,3,False,20.0,10.0,13.79,0,Long,Peak Hour,High Rating,1
jlzc037549650,30,4.6,13.049645,80.242268,13.079645,80.272268,2022-03-05,18:40:00,18:45:00,Sunny,Medium,Scooter,Metropolitian,85,Skincare,Saturday,3,True,18.0,5.0,4.66,0,Short,Peak Hour,Medium Rating,0
rulk296838010,21,4.6,18.636215,73.751081,18.646215,73.761081,2022-03-19,9:25:00,9:40:00,Cloudy,Low,Motorcycle,Urban,50,Electronics,Saturday,3,True,9.0,15.0,1.53,0,Short,Non-Peak Hour,Medium Rating,0
dhqc137421607,23,4.1,27.165108,78.015053,27.175108,78.025053,2022-02-13,9:40:00,9:55:00,Windy,Low,Motorcycle,Metropolitian,145,Cosmetics,Sunday,2,True,9.0,15.0,1.49,0,Short,Non-Peak Hour,Low Rating,0
idze785408532,38,4.2,11.022298,76.998349,11.152298,77.128349,2022-03-02,21:20:00,21:30:00,Fog,Jam,Motorcycle,Metropolitian,215,Sports,Wednesday,3,False,21.0,10.0,20.25,0,Very Long,Peak Hour,Low Rating,1
izdu468244004,23,4.7,0.0,0.0,0.02,0.02,2022-03-28,10:15:00,10:20:00,Cloudy,Low,Scooter,Urban,65,Apparel,Monday,3,False,10.0,5.0,3.15,0,Short,Non-Peak Hour,Medium Rating,0
ufgb597160766,23,5.0,12.935662,77.61413,13.015662,77.69413,2022-03-14,0:00:00,0:15:00,Sandstorms,Low,Motorcycle,Metropolitian,75,Cosmetics,Monday,3,False,0.0,15.0,12.42,0,Long,Non-Peak Hour,High Rating,0
ahul326194239,34,4.9,13.058616,80.264151,13.088616,80.294151,2022-04-05,22:15:00,22:30:00,Windy,Low,Motorcycle,Metropolitian,145,Toys,Tuesday,4,False,22.0,15.0,4.66,0,Short,Peak Hour,High Rating,0
owwu727526532,20,4.2,10.994136,76.963303,11.004136,76.973303,2022-03-03,10:45:00,11:00:00,Stormy,Low,Motorcycle,Metropolitian,135,Sports,Thursday,3,False,10.0,15.0,1.56,0,Short,Non-Peak Hour,Low Rating,0
agml147731885,26,4.8,26.910262,75.783013,26.960262,75.833013,2022-04-05,22:45:00,23:00:00,Fog,Low,Van,Urban,70,Shoes,Tuesday,4,False,22.0,15.0,7.45,0,Medium,Peak Hour,High Rating,0
cuqc991222773,20,4.7,12.972793,80.249982,13.032793,80.309982,2022-03-21,19:30:00,19:40:00,Windy,Jam,Motorcycle,Metropolitian,110,Home,Monday,3,False,19.0,10.0,9.32,0,Medium,Peak Hour,Medium Rating,0
qjlz773780689,29,4.7,11.025083,77.015393,11.075083,77.065393,2022-04-03,22:00:00,22:10:00,Windy,Jam,Motorcycle,Urban,60,Apparel,Sunday,4,True,22.0,10.0,7.79,0,Medium,Peak Hour,Medium Rating,0
ktxy035101168,25,4.5,11.016298,76.972076,11.066298,77.022076,2022-03-11,0:00:00,0:10:00,Stormy,Low,Motorcycle,Other,90,Skincare,Friday,3,False,0.0,10.0,7.79,0,Medium,Non-Peak Hour,Medium Rating,0
cfnq089762103,24,5.0,12.933298,77.614293,13.013298,77.694293,2022-03-08,22:40:00,22:55:00,Windy,Low,Motorcycle,Urban,90,Outdoors,Tuesday,3,False,22.0,15.0,12.42,0,Long,Peak Hour,High Rating,0
syiy245841530,24,4.7,23.351489,85.324253,23.391489,85.364253,2022-04-05,13:50:00,14:05:00,Cloudy,High,Scooter,Metropolitian,140,Books,Tuesday,4,False,13.0,15.0,6.04,0,Medium,Non-Peak Hour,Medium Rating,0
bxvm741115711,31,4.6,19.091458,72.827808,19.201458,72.937808,2022-03-31,23:55:00,0:05:00,Fog,Low,Motorcycle,Metropolitian,210,Home,Thursday,3,False,23.0,,16.83,0,Very Long,Non-Peak Hour,Medium Rating,1
yhdh865760122,31,3.7,17.455894,78.375467,17.585894,78.505467,2022-03-31,17:15:00,17:30:00,Stormy,Medium,Scooter,Metropolitian,155,Skincare,Thursday,3,False,17.0,15.0,19.97,0,Very Long,Peak Hour,Low Rating,0
zyov238014184,36,4.9,19.1813,72.836191,19.2613,72.916191,2022-03-06,22:20:00,22:35:00,Stormy,Low,Motorcycle,Urban,90,Pet Supplies,Sunday,3,True,22.0,15.0,12.23,0,Long,Peak Hour,High Rating,0
kdpg198108824,38,4.8,11.001852,76.976268,11.131852,77.106268,2022-03-06,23:35:00,23:50:00,Stormy,Low,Motorcycle,Urban,100,Snacks,Sunday,3,True,23.0,15.0,20.25,0,Very Long,Non-Peak Hour,High Rating,0
anny797357244,26,4.9,11.003008,76.97544,11.133009,77.10544,2022-03-10,19:50:00,20:05:00,Stormy,Jam,Scooter,Metropolitian,120,Toys,Thursday,3,False,19.0,15.0,20.25,0,Very Long,Peak Hour,High Rating,0
sfjn445508810,26,4.8,0.0,0.0,0.07,0.07,2022-03-18,20:25:00,20:30:00,Sunny,Jam,Motorcycle,Metropolitian,125,Outdoors,Friday,3,False,20.0,5.0,11.01,0,Long,Peak Hour,High Rating,0
zmpp989916234,32,4.5,17.411028,78.329645,17.431028,78.349645,2022-03-15,9:10:00,9:15:00,Fog,Low,Scooter,Metropolitian,95,Clothing,Tuesday,3,False,9.0,5.0,3.07,0,Short,Non-Peak Hour,Medium Rating,0
zqbz604823840,29,4.8,22.310237,73.158921,22.370237,73.218921,2022-03-11,19:15:00,19:25:00,Cloudy,Jam,Scooter,Metropolitian,145,Cosmetics,Friday,3,False,19.0,10.0,9.09,0,Medium,Peak Hour,High Rating,0
zlxj004414952,37,4.9,21.173493,72.801953,21.283493,72.911953,2022-04-04,23:25:00,23:30:00,Sunny,Low,Van,Metropolitian,125,Outdoors,Monday,4,False,23.0,5.0,16.72,0,Very Long,Non-Peak Hour,High Rating,0
vpkc072526515,34,3.8,21.186438,72.794115,21.266438,72.874115,2022-03-29,23:20:00,23:35:00,Fog,Low,Scooter,Metropolitian,195,Books,Tuesday,3,False,23.0,15.0,12.16,0,Long,Non-Peak Hour,Low Rating,1
nhxp963371311,32,4.7,19.120083,72.907385,19.210083,72.997385,2022-03-02,23:50:00,0:00:00,Cloudy,Low,Scooter,Urban,145,Books,Wednesday,3,False,23.0,,13.77,0,Long,Non-Peak Hour,Medium Rating,0
qsza895104613,23,4.9,17.424114,78.347554,17.454114,78.377554,2022-03-26,22:40:00,22:55:00,Stormy,Low,Motorcycle,Urban,90,Home,Saturday,3,True,22.0,15.0,4.61,0,Short,Peak Hour,High Rating,0
hvud280344793,32,5.0,22.553227,88.353273,22.573227,88.373273,2022-02-11,9:00:00,9:10:00,Sunny,Low,Scooter,Metropolitian,80,Outdoors,Friday,2,False,9.0,10.0,3.03,0,Short,Non-Peak Hour,High Rating,0
ckit873875671,21,4.7,12.979166,77.640709,13.069166,77.730709,2022-03-08,22:50:00,23:05:00,Stormy,Low,Scooter,Other,55,Books,Tuesday,3,False,22.0,15.0,13.97,0,Long,Peak Hour,Medium Rating,0
xueu553560723,29,4.5,12.337928,76.617889,12.377928,76.657889,2022-03-17,14:50:00,15:00:00,Sandstorms,High,Motorcycle,Metropolitian,95,Books,Thursday,3,False,14.0,10.0,6.22,0,Medium,Non-Peak Hour,Medium Rating,0
blvq026319026,32,4.8,26.90519,75.810753,26.97519,75.880753,2022-03-04,18:35:00,18:40:00,Sandstorms,Medium,Motorcycle,Metropolitian,210,Skincare,Friday,3,False,18.0,5.0,10.43,0,Long,Peak Hour,High Rating,1
zjaq022161628,22,4.9,18.546258,73.904337,18.636258,73.994337,2022-03-06,23:10:00,23:15:00,Sunny,Low,Scooter,Metropolitian,140,Electronics,Sunday,3,True,23.0,5.0,13.79,0,Long,Non-Peak Hour,High Rating,0
kywj392921496,23,4.9,26.910262,75.783013,26.920262,75.793013,2022-03-15,8:15:00,8:25:00,Sunny,Low,Scooter,Metropolitian,100,Apparel,Tuesday,3,False,8.0,10.0,1.49,0,Short,Non-Peak Hour,High Rating,0
qbxr755991520,34,3.9,18.516216,73.842527,18.596216,73.922527,2022-03-27,22:10:00,22:20:00,Fog,Low,Van,Metropolitian,185,Jewelry,Sunday,3,True,22.0,10.0,12.26,0,Long,Peak Hour,Low Rating,1
lozt211679802,31,4.0,23.371292,85.327872,23.421292,85.377872,2022-03-17,17:25:00,17:30:00,Sandstorms,Medium,Motorcycle,Metropolitian,190,Electronics,Thursday,3,False,17.0,5.0,7.55,0,Medium,Peak Hour,Low Rating,1
nmbf670074299,21,4.8,19.176269,72.836721,19.216269,72.876721,2022-03-11,12:10:00,12:20:00,Sandstorms,High,Motorcycle,Urban,80,Sports,Friday,3,False,12.0,10.0,6.12,0,Medium,Non-Peak Hour,High Rating,0
ozcd670194846,22,4.7,22.308096,73.167753,22.348096,73.207753,2022-03-05,13:40:00,13:55:00,Fog,High,Motorcycle,Metropolitian,125,Books,Saturday,3,True,13.0,15.0,6.06,0,Medium,Non-Peak Hour,Medium Rating,0
beao882366166,25,4.1,22.32,73.17,22.35,73.2,2022-03-01,20:15:00,20:20:00,Cloudy,Jam,Scooter,Urban,155,Skincare,Tuesday,3,False,20.0,5.0,4.54,0,Short,Peak Hour,Low Rating,0
qixb898667761,22,4.9,22.31279,73.170283,22.44279,73.300283,2022-04-02,23:00:00,23:15:00,Cloudy,Low,Motorcycle,Urban,115,Jewelry,Saturday,4,True,23.0,15.0,19.69,0,Very Long,Non-Peak Hour,High Rating,0
sayf180641932,26,4.9,12.321214,76.621094,12.451214,76.751094,2022-03-06,22:35:00,22:50:00,Sandstorms,Low,Van,Other,85,Sports,Sunday,3,True,22.0,15.0,20.21,0,Very Long,Peak Hour,High Rating,0
yrhg528451657,21,4.8,18.536718,73.830327,18.616719,73.910327,2022-04-04,18:20:00,18:35:00,Sandstorms,Medium,Motorcycle,Urban,110,Snacks,Monday,4,False,18.0,15.0,12.26,0,Long,Peak Hour,High Rating,0
fjyn374147192,29,4.8,26.902328,75.794257,26.942328,75.834257,2022-03-11,15:40:00,15:45:00,Cloudy,Medium,Motorcycle,Metropolitian,110,Pet Supplies,Friday,3,False,15.0,5.0,5.96,0,Medium,Non-Peak Hour,High Rating,0
wcwf368088341,22,4.6,30.328174,78.049117,30.348174,78.069117,2022-02-15,10:25:00,10:35:00,Fog,Low,Motorcycle,Urban,50,Shoes,Tuesday,2,False,10.0,10.0,2.94,0,Short,Non-Peak Hour,Medium Rating,0
lpmx877263113,22,4.8,25.450317,81.831681,25.560317,81.941681,2022-02-16,21:55:00,22:05:00,Fog,Jam,Motorcycle,Metropolitian,195,Toys,Wednesday,2,False,21.0,10.0,16.48,0,Very Long,Peak Hour,High Rating,1
lknu561569674,25,5.0,22.753659,75.903365,22.763659,75.913365,2022-03-03,10:55:00,11:00:00,Cloudy,Low,Motorcycle,Metropolitian,110,Sports,Thursday,3,False,10.0,5.0,1.51,0,Short,Non-Peak Hour,High Rating,0
bpmj459616738,28,4.6,0.0,0.0,0.04,0.04,2022-02-17,15:15:00,15:25:00,Cloudy,Medium,Motorcycle,Urban,70,Jewelry,Thursday,2,False,15.0,10.0,6.29,0,Medium,Non-Peak Hour,Medium Rating,0
hxgy312844654,30,4.6,0.0,0.0,0.04,0.04,2022-03-15,14:45:00,14:50:00,Sunny,High,Scooter,Metropolitian,17,Grocery,Tuesday,3,False,14.0,5.0,6.29,0,Medium,Non-Peak Hour,Medium Rating,0
fsjg595879916,28,4.2,22.311603,73.165012,22.321603,73.175012,2022-03-01,9:20:00,9:30:00,Windy,Low,Motorcycle,Urban,125,Pet Supplies,Tuesday,3,False,9.0,10.0,1.51,0,Short,Non-Peak Hour,Low Rating,0
tauv913069099,31,4.6,11.02091,76.940432,11.06091,76.980432,2022-03-09,12:45:00,12:55:00,Windy,High,Van,Metropolitian,135,Cosmetics,Wednesday,3,False,12.0,10.0,6.23,0,Medium,Non-Peak Hour,Medium Rating,0
oavi667992487,37,4.7,13.064181,80.236442,13.084181,80.256442,2022-03-26,8:25:00,8:35:00,Stormy,Low,Motorcycle,Urban,125,Snacks,Saturday,3,True,8.0,10.0,3.1,0,Short,Non-Peak Hour,Medium Rating,0
iimv792999856,23,4.2,11.024839,77.007003,11.154839,77.137003,2022-03-10,17:50:00,17:55:00,Windy,Medium,Motorcycle,Metropolitian,175,Snacks,Thursday,3,False,17.0,5.0,20.25,0,Very Long,Peak Hour,Low Rating,1
uwwo844265197,25,4.8,15.157944,73.950889,15.237944,74.030889,2022-02-12,20:55:00,21:00:00,Windy,Jam,Motorcycle,Metropolitian,110,Kitchen,Saturday,2,True,20.0,5.0,12.36,0,Long,Peak Hour,High Rating,0
uweu910393417,23,4.5,0.0,0.0,0.13,0.13,2022-02-14,20:30:00,20:35:00,Windy,Jam,Scooter,Metropolitian,100,Home,Monday,2,False,20.0,5.0,20.44,0,Very Long,Peak Hour,Medium Rating,0
ztxf356101168,23,4.9,25.449872,81.836167,25.519872,81.906167,2022-02-14,18:00:00,18:05:00,Stormy,Medium,Scooter,Metropolitian,120,Skincare,Monday,2,False,18.0,5.0,10.49,0,Long,Peak Hour,High Rating,0
